src_ip,src_port,dst_ip,dst_port,protocol,flow_duration,pkt_count_fwd,pkt_count_bwd,pkt_count_total,byte_count_fwd,byte_count_bwd,byte_count_total,mean_iat,min_iat,max_iat,std_iat,mean_pkt_size,min_pkt_size,max_pkt_size,bytes_per_pkt,pkt_rate,byte_rate,fwd_bwd_pkt_ratio,fwd_bwd_byte_ratio,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.0.10,0,101.167.85.225,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,30.122.104.90,55044,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,icmp
10.0.0.10,80,24.124.31.64,41511,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
127.0.0.1,5900,127.0.0.1,34482,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,44.79.25.248,31193,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,197.61.195.246,47748,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,0,147.46.129.197,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,176.181.10.224,7098,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,96.112.134.223,45419,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,227.198.205.53,44011,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,52.8.253.115,50227,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,236.120.194.43,27366,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,160.249.95.144,7682,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,237.20.16.41,5373,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,13.170.103.224,7595,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,81.185.232.133,29873,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,53.205.139.175,29013,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,44.141.96.123,23829,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,113.196.135.190,24614,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,249.192.144.144,12005,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,105.252.5.65,22852,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,52.44.153.183,41266,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
127.0.0.1,3389,127.0.0.1,36526,TCP,1e-05,1,1,2,54,74,128,1e-05,1e-05,1e-05,0.0,64.0,54,74,64.0,199728.76,12782640.76,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,8080,127.0.0.1,35488,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,104.248.205.105,40523,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,41.53.246.234,53834,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,71.42.58.236,18154,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,43.47.65.106,8854,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,208.136.27.151,25483,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,123.157.168.148,39119,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,45.211.94.26,8267,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,224.124.252.185,22347,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,134.224.14.7,13706,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,194.144.218.7,60555,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,249.48.42.202,63791,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,5900,127.0.0.1,39788,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,42.171.233.78,8123,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
127.0.0.1,5900,127.0.0.1,36026,TCP,7e-06,1,1,2,54,74,128,7e-06,7e-06,7e-06,0.0,64.0,54,74,64.0,289262.34,18512790.07,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,65.80.72.115,54113,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,245.189.189.131,25638,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,209.246.112.189,21873,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,42.148.46.238,2216,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,218.1.170.180,56756,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,245.12.192.243,19671,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,205.155.114.143,58708,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,443,127.0.0.1,50554,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,147.69.188.239,56172,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,175.62.64.20,53418,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,110,127.0.0.1,41074,TCP,1.1e-05,1,1,2,54,74,128,1.1e-05,1.1e-05,1.1e-05,0.0,64.0,54,74,64.0,182361.04,11671106.78,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,21.240.52.89,23129,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,209.45.125.6,64293,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,113.86.57.218,56358,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,12.243.117.31,8639,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,180.248.4.144,30730,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,126.226.180.92,9180,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,241.122.137.24,34209,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,69.5.208.25,31811,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,21.4.105.149,19005,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,82.122.48.124,53877,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,18.41.87.103,22182,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,10.0.0.20,4614,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,105.188.131.244,20355,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,128.196.185.109,29235,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,0,92.231.187.142,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,0,69.175.53.71,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,15.167.184.41,39297,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,993,127.0.0.1,41570,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,200.237.190.188,3620,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,icmp
10.0.0.10,80,112.173.136.128,21101,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,72.4.125.54,6291,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,icmp
10.0.0.10,80,104.185.143.254,14122,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,139.45.90.47,8491,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,16.177.21.184,60721,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,171.179.90.202,54509,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,229.195.66.36,26855,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,0,163.203.57.203,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
127.0.0.1,5432,127.0.0.1,41254,TCP,4e-06,1,1,2,54,74,128,4e-06,4e-06,4e-06,0.0,64.0,54,74,64.0,493447.53,31580641.88,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,7.20.2.202,12917,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,213.98.183.161,7981,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
127.0.0.1,3389,127.0.0.1,38664,TCP,9e-06,1,1,2,54,74,128,9e-06,9e-06,9e-06,0.0,64.0,54,74,64.0,220752.84,14128181.89,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,234.1.24.53,26172,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,4.112.202.5,28335,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,0,29.64.180.253,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
1.234.226.89,60661,10.0.0.10,80,UDP,0.0,1,0,1,60,0,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,1.0,60.0,0,0,0,0,0,udp
10.0.0.10,80,16.90.83.63,4733,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,189.24.89.28,16585,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,54.44.170.73,8522,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,68.68.199.9,33925,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,130.48.202.48,2422,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,64.185.78.140,37287,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,226.254.185.234,14357,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,150.244.83.207,51038,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,26.55.13.36,32800,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,221.69.107.113,16262,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,253.159.111.227,51880,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,141.207.250.73,38815,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,218.78.229.181,59673,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,202.221.153.196,5995,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,184.187.184.82,9831,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,64.41.233.249,3494,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,117.109.55.1,34612,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,58.140.70.22,30824,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,37.99.145.92,44812,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,52.10.240.60,33181,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,8.42.37.248,19553,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,225.1.61.72,62251,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
0.4.129.0,2896,10.0.0.10,80,TCP,0.0,1,0,1,60,0,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,1.0,60.0,0,1,0,0,1,psh_ack
10.0.0.10,80,32.159.144.45,8306,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,226.93.96.77,50681,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,13.182.233.230,49056,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
0.157.166.0,21614,10.0.0.10,80,TCP,0.0,1,0,1,60,0,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,1.0,60.0,0,1,0,0,0,ack
10.0.0.10,80,166.172.93.72,13640,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,26.59.180.169,51452,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,20.105.39.246,18591,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,117.1.199.245,29445,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,5900,127.0.0.1,54204,TCP,2.3e-05,1,1,2,54,74,128,2.3e-05,2.3e-05,2.3e-05,0.0,64.0,54,74,64.0,87381.33,5592405.33,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,157.187.61.122,29473,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,224.75.24.171,2788,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,229.109.4.5,9886,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,82.230.105.169,7778,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,2.29.37.127,38306,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,93.51.186.39,55823,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,0,4.223.151.176,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,44.48.6.39,24477,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
127.0.0.1,5432,127.0.0.1,38196,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,47.245.180.239,4771,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,86.216.68.86,26819,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,254.70.120.94,44582,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,195.113.5.211,35485,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,243.51.34.252,31853,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,70.58.188.102,32415,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,19.83.17.109,57160,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,21,127.0.0.1,53932,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,0,21.162.107.117,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,88.11.21.81,39084,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,5900,127.0.0.1,57502,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,146.11.8.61,45592,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,244.69.82.25,20672,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
